Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3197,ORD-2021-80603,2021-03-30,2021-04-04,Second Class,CUS-48049,Customer 678,Consumer,United States,WAS-City-4,Washington,65445,West,OFF-ENV-8885,Office Supplies,Envelopes,Envelopes Pro 994,1586.91,11,0.0,319.42
3198,ORD-2021-14969,2021-03-30,2021-04-05,Same Day,CUS-78796,Customer 782,Home Office,United States,TEN-City-2,Tennessee,85219,South,TEC-PHO-4749,Technology,Phones,Phones Premium 828,18943.86,12,0.4,2682.21
3199,ORD-2021-55934,2021-03-31,2021-04-03,Same Day,CUS-47014,Customer 211,Consumer,United States,FLO-City-3,Florida,31250,South,OFF-APP-9137,Office Supplies,Appliances,Appliances Pro 819,259.95,9,0.1,51.42
3200,ORD-2021-67586,2021-03-31,2021-04-07,First Class,CUS-87232,Customer 851,Consumer,United States,ORE-City-2,Oregon,33007,West,TEC-PHO-9743,Technology,Phones,Phones Premium 524,9249.84,10,0.0,2101.55
3201,ORD-2021-68391,2021-03-31,2021-04-03,First Class,CUS-50499,Customer 496,Consumer,United States,CAL-City-1,California,11595,West,FUR-BOO-9771,Furniture,Bookcases,Bookcases Standard 792,3962.16,3,0.0,651.46
3202,ORD-2021-72051,2021-03-31,2021-04-07,Same Day,CUS-32765,Customer 732,Home Office,United States,TEN-City-4,Tennessee,72161,South,OFF-FAS-5509,Office Supplies,Fasteners,Fasteners Pro 274,86.88,8,0.1,17.67
3203,ORD-2021-76346,2021-04-01,2021-04-05,First Class,CUS-78617,Customer 590,Home Office,United States,FLO-City-5,Florida,58733,South,TEC-ACC-2123,Technology,Accessories,Accessories Premium 136,15119.2,11,0.0,2368.91
3204,ORD-2021-41589,2021-04-01,2021-04-05,Second Class,CUS-11421,Customer 327,Corporate,United States,NOR-City-4,North Carolina,41054,South,FUR-FUR-2646,Furniture,Furnishings,Furnishings Premium 945,8259.76,8,0.25,725.63
3205,ORD-2021-62670,2021-04-01,2021-04-04,First Class,CUS-89515,Customer 155,Corporate,United States,MAS-City-2,Massachusetts,36313,East,FUR-BOO-3799,Furniture,Bookcases,Bookcases Premium 447,1253.62,1,0.05,250.16
3206,ORD-2021-63394,2021-04-01,2021-04-06,Same Day,CUS-20320,Customer 460,Consumer,United States,GEO-City-4,Georgia,38253,South,OFF-FAS-5897,Office Supplies,Fasteners,Fasteners Basic 733,2486.5,15,0.05,876.21
3207,ORD-2021-49109,2021-04-01,2021-04-03,First Class,CUS-18351,Customer 427,Home Office,United States,ORE-City-3,Oregon,77657,West,TEC-ACC-9874,Technology,Accessories,Accessories Premium 534,827.85,8,0.0,175.97
3208,ORD-2021-94924,2021-04-01,2021-04-08,Standard Class,CUS-54696,Customer 233,Home Office,United States,NOR-City-5,North Carolina,63192,South,FUR-CHA-3548,Furniture,Chairs,Chairs Standard 380,589.21,1,0.1,65.73
3209,ORD-2021-74456,2021-04-01,2021-04-08,First Class,CUS-66959,Customer 157,Consumer,United States,NEW-City-1,New Jersey,95422,East,TEC-PHO-1690,Technology,Phones,Phones Premium 747,5286.64,6,0.0,973.82
3210,ORD-2021-29024,2021-04-02,2021-04-03,Same Day,CUS-89517,Customer 495,Consumer,United States,PEN-City-1,Pennsylvania,36419,East,TEC-MAC-8377,Technology,Machines,Machines Elite 745,3946.66,4,0.25,243.88
3211,ORD-2021-42758,2021-04-02,2021-04-09,First Class,CUS-65797,Customer 586,Corporate,United States,NEW-City-2,New Jersey,29483,East,FUR-FUR-9468,Furniture,Furnishings,Furnishings Pro 380,4985.91,4,0.2,441.3
3212,ORD-2021-35408,2021-04-02,2021-04-09,Same Day,CUS-75344,Customer 971,Corporate,United States,WAS-City-1,Washington,12613,West,FUR-TAB-7854,Furniture,Tables,Tables Premium 484,13008.4,10,0.3,1279.98
3213,ORD-2021-40084,2021-04-02,2021-04-09,Same Day,CUS-32513,Customer 652,Corporate,United States,CAL-City-1,California,29575,West,OFF-SUP-9597,Office Supplies,Supplies,Supplies Elite 185,2294.62,6,0.1,594.2
3214,ORD-2021-50874,2021-04-03,2021-04-05,Standard Class,CUS-28023,Customer 400,Corporate,United States,NOR-City-3,North Carolina,76621,South,FUR-FUR-6488,Furniture,Furnishings,Furnishings Premium 138,3963.76,14,0.2,131.1
3215,ORD-2021-78241,2021-04-03,2021-04-06,Same Day,CUS-71171,Customer 310,Home Office,United States,OHI-City-4,Ohio,59051,Central,OFF-LAB-8520,Office Supplies,Labels,Labels Standard 323,556.44,10,0.3,139.05
3216,ORD-2021-16608,2021-04-03,2021-04-07,Same Day,CUS-97750,Customer 107,Home Office,United States,OHI-City-3,Ohio,90028,Central,FUR-TAB-3476,Furniture,Tables,Tables Basic 718,9125.86,13,0.0,2246.78
3217,ORD-2021-95716,2021-04-03,2021-04-06,Same Day,CUS-56187,Customer 705,Home Office,United States,PEN-City-2,Pennsylvania,25541,East,FUR-FUR-8771,Furniture,Furnishings,Furnishings Pro 776,6997.85,7,0.25,328.08
3218,ORD-2021-74133,2021-04-03,2021-04-06,First Class,CUS-99249,Customer 3,Corporate,United States,NEV-City-1,Nevada,60543,West,OFF-SUP-5701,Office Supplies,Supplies,Supplies Standard 610,306.31,1,0.0,103.14
3219,ORD-2021-81050,2021-04-03,2021-04-04,First Class,CUS-25796,Customer 911,Consumer,United States,NEW-City-1,New York,93848,East,OFF-BIN-5181,Office Supplies,Binders,Binders Premium 137,1677.11,5,0.4,192.84
3220,ORD-2021-11915,2021-04-03,2021-04-08,Standard Class,CUS-70367,Customer 690,Corporate,United States,ARI-City-3,Arizona,76097,West,FUR-BOO-7799,Furniture,Bookcases,Bookcases Pro 424,6633.07,15,0.15,211.88
3221,ORD-2021-70881,2021-04-03,2021-04-09,First Class,CUS-49466,Customer 875,Corporate,United States,CAL-City-1,California,57815,West,TEC-MAC-6906,Technology,Machines,Machines Premium 284,17173.9,11,0.3,2847.4
3222,ORD-2021-70945,2021-04-04,2021-04-06,Standard Class,CUS-16589,Customer 938,Consumer,United States,VIR-City-4,Virginia,50333,South,OFF-STO-6843,Office Supplies,Storage,Storage Standard 777,4050.12,15,0.4,309.42
3223,ORD-2021-16702,2021-04-04,2021-04-07,Standard Class,CUS-38165,Customer 624,Corporate,United States,TEN-City-3,Tennessee,73715,South,TEC-MAC-7320,Technology,Machines,Machines Standard 173,935.33,4,0.0,157.14
3224,ORD-2021-39595,2021-04-04,2021-04-07,Second Class,CUS-40976,Customer 46,Consumer,United States,IND-City-4,Indiana,69138,Central,TEC-ACC-2311,Technology,Accessories,Accessories Premium 878,5906.41,5,0.2,1179.41
3225,ORD-2021-58709,2021-04-04,2021-04-08,Second Class,CUS-91489,Customer 699,Corporate,United States,IND-City-2,Indiana,31342,Central,TEC-PHO-2657,Technology,Phones,Phones Premium 920,14824.71,10,0.2,2045.53
3226,ORD-2021-49373,2021-04-04,2021-04-10,Second Class,CUS-20378,Customer 929,Corporate,United States,NEV-City-5,Nevada,78562,West,TEC-PHO-5762,Technology,Phones,Phones Premium 547,4153.24,3,0.1,1114.34
3227,ORD-2021-69215,2021-04-04,2021-04-10,First Class,CUS-68392,Customer 726,Home Office,United States,NEW-City-5,New York,60310,East,FUR-TAB-5206,Furniture,Tables,Tables Pro 412,1119.01,2,0.15,193.88
3228,ORD-2021-59958,2021-04-04,2021-04-10,Second Class,CUS-74223,Customer 349,Corporate,United States,NEW-City-1,New Jersey,35098,East,FUR-CHA-4997,Furniture,Chairs,Chairs Basic 122,464.19,6,0.4,-35.49
3229,ORD-2021-69920,2021-04-05,2021-04-12,Second Class,CUS-95254,Customer 292,Corporate,United States,ARI-City-1,Arizona,74695,West,OFF-BIN-2917,Office Supplies,Binders,Binders Basic 688,3043.1,8,0.0,674.98
3230,ORD-2021-50934,2021-04-05,2021-04-07,First Class,CUS-41433,Customer 317,Corporate,United States,WAS-City-4,Washington,53126,West,TEC-PHO-1264,Technology,Phones,Phones Elite 207,7402.53,15,0.0,2150.43
3231,ORD-2021-95717,2021-04-05,2021-04-07,Same Day,CUS-49098,Customer 243,Consumer,United States,PEN-City-3,Pennsylvania,25168,East,OFF-FAS-9038,Office Supplies,Fasteners,Fasteners Premium 866,163.48,15,0.25,14.73
3232,ORD-2021-91001,2021-04-05,2021-04-09,Second Class,CUS-12717,Customer 838,Home Office,United States,NOR-City-5,North Carolina,80770,South,TEC-COP-9015,Technology,Copiers,Copiers Basic 185,19896.02,12,0.25,2603.41
3233,ORD-2021-37280,2021-04-05,2021-04-11,First Class,CUS-20248,Customer 528,Corporate,United States,WAS-City-4,Washington,71065,West,OFF-FAS-2328,Office Supplies,Fasteners,Fasteners Pro 402,5105.81,12,0.25,1389.65
3234,ORD-2021-16569,2021-04-05,2021-04-08,First Class,CUS-53020,Customer 176,Consumer,United States,FLO-City-2,Florida,32776,South,TEC-PHO-4408,Technology,Phones,Phones Premium 704,10175.42,11,0.2,1479.2
3235,ORD-2021-36849,2021-04-06,2021-04-12,Standard Class,CUS-83892,Customer 138,Corporate,United States,NOR-City-3,North Carolina,67076,South,TEC-COP-6169,Technology,Copiers,Copiers Pro 915,7817.79,5,0.3,125.8
3236,ORD-2021-82663,2021-04-06,2021-04-13,Standard Class,CUS-44234,Customer 891,Home Office,United States,ARI-City-2,Arizona,48831,West,OFF-FAS-2974,Office Supplies,Fasteners,Fasteners Elite 947,4741.84,13,0.3,909.83
3237,ORD-2021-13453,2021-04-06,2021-04-12,First Class,CUS-97882,Customer 812,Corporate,United States,IND-City-2,Indiana,79772,Central,TEC-ACC-2748,Technology,Accessories,Accessories Standard 512,3282.35,6,0.1,499.86
3238,ORD-2021-26742,2021-04-06,2021-04-11,Second Class,CUS-70201,Customer 694,Corporate,United States,NOR-City-3,North Carolina,64973,South,OFF-ART-1885,Office Supplies,Art,Art Premium 363,3436.68,8,0.4,278.47
3239,ORD-2021-30164,2021-04-06,2021-04-08,First Class,CUS-82720,Customer 65,Home Office,United States,OHI-City-3,Ohio,48939,Central,OFF-PAP-9341,Office Supplies,Paper,Paper Standard 704,1633.47,15,0.4,254.14
3240,ORD-2021-30468,2021-04-06,2021-04-13,Standard Class,CUS-37767,Customer 97,Corporate,United States,VIR-City-2,Virginia,11040,South,OFF-FAS-3676,Office Supplies,Fasteners,Fasteners Elite 424,4806.63,12,0.05,911.27
3241,ORD-2021-28845,2021-04-06,2021-04-13,Second Class,CUS-21942,Customer 888,Corporate,United States,ARI-City-5,Arizona,52004,West,FUR-BOO-4953,Furniture,Bookcases,Bookcases Basic 610,2212.42,4,0.3,96.65
3242,ORD-2021-22808,2021-04-07,2021-04-09,Second Class,CUS-26286,Customer 779,Home Office,United States,NEV-City-1,Nevada,35735,West,TEC-MAC-8702,Technology,Machines,Machines Pro 290,293.19,1,0.0,65.06
3243,ORD-2021-53741,2021-04-07,2021-04-13,Standard Class,CUS-56833,Customer 79,Home Office,United States,FLO-City-4,Florida,89233,South,FUR-BOO-4678,Furniture,Bookcases,Bookcases Pro 388,8323.68,6,0.0,1950.55
3244,ORD-2021-13081,2021-04-07,2021-04-09,Standard Class,CUS-63972,Customer 729,Home Office,United States,WAS-City-5,Washington,75504,West,TEC-COP-5564,Technology,Copiers,Copiers Elite 549,3394.4,14,0.0,1038.84
3245,ORD-2021-23006,2021-04-07,2021-04-14,Second Class,CUS-17894,Customer 625,Home Office,United States,VIR-City-4,Virginia,32782,South,OFF-ENV-6003,Office Supplies,Envelopes,Envelopes Basic 735,1204.03,11,0.0,278.63
3246,ORD-2021-38890,2021-04-07,2021-04-10,Standard Class,CUS-14086,Customer 576,Home Office,United States,NEW-City-4,New York,89543,East,OFF-ART-7900,Office Supplies,Art,Art Pro 202,6503.1,14,0.05,1539.93
3247,ORD-2021-29235,2021-04-07,2021-04-13,Second Class,CUS-14325,Customer 400,Home Office,United States,NEW-City-3,New Jersey,48621,East,OFF-ENV-2813,Office Supplies,Envelopes,Envelopes Elite 417,2042.12,8,0.4,134.47
3248,ORD-2021-12821,2021-04-07,2021-04-09,Same Day,CUS-53193,Customer 882,Corporate,United States,FLO-City-4,Florida,83019,South,FUR-FUR-4416,Furniture,Furnishings,Furnishings Pro 534,3499.5,3,0.05,313.72
3249,ORD-2021-12395,2021-04-07,2021-04-11,Standard Class,CUS-84255,Customer 750,Corporate,United States,ARI-City-5,Arizona,45650,West,FUR-CHA-6334,Furniture,Chairs,Chairs Elite 184,232.99,1,0.2,31.68
3250,ORD-2021-19487,2021-04-08,2021-04-13,First Class,CUS-76353,Customer 110,Home Office,United States,NEV-City-4,Nevada,80504,West,TEC-PHO-5277,Technology,Phones,Phones Elite 516,11380.08,6,0.3,2177.49
3251,ORD-2021-29120,2021-04-08,2021-04-13,Standard Class,CUS-71615,Customer 175,Corporate,United States,MAS-City-4,Massachusetts,96567,East,FUR-FUR-5624,Furniture,Furnishings,Furnishings Pro 848,14281.78,12,0.05,2588.93
3252,ORD-2021-35184,2021-04-08,2021-04-13,First Class,CUS-81639,Customer 157,Home Office,United States,GEO-City-5,Georgia,38180,South,TEC-MAC-6704,Technology,Machines,Machines Standard 544,3483.43,8,0.0,779.55
3253,ORD-2021-53615,2021-04-09,2021-04-16,Standard Class,CUS-82389,Customer 304,Corporate,United States,ORE-City-5,Oregon,39031,West,OFF-PAP-1460,Office Supplies,Paper,Paper Pro 636,1017.22,12,0.0,317.79
3254,ORD-2021-66202,2021-04-09,2021-04-15,Same Day,CUS-21255,Customer 321,Consumer,United States,NEV-City-2,Nevada,28212,West,TEC-MAC-8559,Technology,Machines,Machines Standard 910,3621.71,4,0.3,21.81
3255,ORD-2021-60184,2021-04-09,2021-04-15,Same Day,CUS-49479,Customer 546,Home Office,United States,NEV-City-1,Nevada,87479,West,OFF-PAP-5746,Office Supplies,Paper,Paper Standard 539,650.51,2,0.0,174.38
3256,ORD-2021-22848,2021-04-09,2021-04-10,Same Day,CUS-88271,Customer 813,Corporate,United States,NEV-City-2,Nevada,78425,West,OFF-ART-1834,Office Supplies,Art,Art Premium 597,2245.18,9,0.0,862.19
3257,ORD-2021-71558,2021-04-09,2021-04-11,Same Day,CUS-35311,Customer 89,Consumer,United States,NEW-City-4,New York,85746,East,TEC-COP-8175,Technology,Copiers,Copiers Premium 125,3373.78,8,0.15,419.38
3258,ORD-2021-78809,2021-04-09,2021-04-15,Standard Class,CUS-14264,Customer 792,Corporate,United States,OHI-City-1,Ohio,79950,Central,FUR-FUR-6724,Furniture,Furnishings,Furnishings Standard 667,2204.83,6,0.05,231.08
3259,ORD-2021-34163,2021-04-09,2021-04-15,Second Class,CUS-33880,Customer 951,Corporate,United States,MIC-City-3,Michigan,96206,Central,TEC-MAC-7635,Technology,Machines,Machines Pro 844,456.22,4,0.0,95.34
3260,ORD-2021-85636,2021-04-09,2021-04-15,First Class,CUS-10581,Customer 324,Consumer,United States,TEX-City-4,Texas,39674,Central,FUR-FUR-3761,Furniture,Furnishings,Furnishings Standard 889,5535.17,8,0.05,1112.19
3261,ORD-2021-23649,2021-04-09,2021-04-14,Same Day,CUS-76961,Customer 44,Home Office,United States,VIR-City-5,Virginia,86406,South,FUR-BOO-9830,Furniture,Bookcases,Bookcases Elite 482,7189.92,15,0.3,-271.9
3262,ORD-2021-57536,2021-04-09,2021-04-16,Second Class,CUS-93985,Customer 591,Home Office,United States,MAS-City-2,Massachusetts,53485,East,TEC-ACC-5983,Technology,Accessories,Accessories Basic 942,2691.81,15,0.0,420.94
3263,ORD-2021-89449,2021-04-10,2021-04-17,Same Day,CUS-15649,Customer 894,Home Office,United States,ILL-City-4,Illinois,64197,Central,FUR-BOO-6962,Furniture,Bookcases,Bookcases Pro 704,1403.82,2,0.05,244.25
3264,ORD-2021-76397,2021-04-10,2021-04-13,Standard Class,CUS-61289,Customer 456,Corporate,United States,GEO-City-2,Georgia,99372,South,OFF-FAS-5707,Office Supplies,Fasteners,Fasteners Elite 304,979.97,6,0.0,202.93
3265,ORD-2021-32801,2021-04-10,2021-04-16,Standard Class,CUS-93430,Customer 765,Home Office,United States,CAL-City-3,California,84972,West,OFF-SUP-4726,Office Supplies,Supplies,Supplies Pro 291,7456.67,15,0.25,574.33
3266,ORD-2021-73693,2021-04-10,2021-04-11,Standard Class,CUS-85082,Customer 755,Consumer,United States,GEO-City-3,Georgia,91189,South,OFF-FAS-9236,Office Supplies,Fasteners,Fasteners Elite 959,1080.08,15,0.0,295.04
3267,ORD-2021-52946,2021-04-10,2021-04-17,First Class,CUS-77458,Customer 594,Corporate,United States,GEO-City-4,Georgia,13247,South,OFF-PAP-7730,Office Supplies,Paper,Paper Elite 202,326.27,10,0.25,24.97
3268,ORD-2021-21428,2021-04-10,2021-04-17,Second Class,CUS-12280,Customer 9,Corporate,United States,ILL-City-4,Illinois,82307,Central,OFF-BIN-4641,Office Supplies,Binders,Binders Standard 565,518.77,10,0.3,124.55
3269,ORD-2021-35014,2021-04-10,2021-04-11,Second Class,CUS-42954,Customer 939,Consumer,United States,PEN-City-2,Pennsylvania,64337,East,OFF-ENV-7811,Office Supplies,Envelopes,Envelopes Standard 555,923.74,2,0.15,132.36
3270,ORD-2021-29587,2021-04-10,2021-04-11,First Class,CUS-60468,Customer 159,Consumer,United States,ILL-City-5,Illinois,89477,Central,FUR-TAB-2228,Furniture,Tables,Tables Premium 624,3465.64,4,0.3,-113.01
3271,ORD-2021-39485,2021-04-11,2021-04-12,Second Class,CUS-19555,Customer 735,Consumer,United States,PEN-City-3,Pennsylvania,11194,East,OFF-FAS-8515,Office Supplies,Fasteners,Fasteners Premium 164,503.65,15,0.0,157.2
3272,ORD-2021-59855,2021-04-11,2021-04-14,Second Class,CUS-88082,Customer 710,Consumer,United States,CAL-City-5,California,89965,West,TEC-COP-1691,Technology,Copiers,Copiers Premium 478,14117.55,9,0.25,467.99
3273,ORD-2021-17850,2021-04-11,2021-04-16,Second Class,CUS-62441,Customer 209,Consumer,United States,OHI-City-5,Ohio,26400,Central,OFF-SUP-9652,Office Supplies,Supplies,Supplies Premium 662,2523.9,8,0.0,542.24
3274,ORD-2021-41820,2021-04-11,2021-04-16,Same Day,CUS-80166,Customer 384,Corporate,United States,IND-City-1,Indiana,51985,Central,OFF-PAP-5042,Office Supplies,Paper,Paper Pro 766,3772.66,9,0.2,859.82
3275,ORD-2021-74869,2021-04-11,2021-04-14,First Class,CUS-89052,Customer 322,Home Office,United States,OHI-City-3,Ohio,72127,Central,FUR-FUR-4105,Furniture,Furnishings,Furnishings Elite 313,2236.42,8,0.0,327.75
3276,ORD-2021-67675,2021-04-11,2021-04-17,Second Class,CUS-61951,Customer 495,Home Office,United States,NEV-City-3,Nevada,25760,West,OFF-SUP-5024,Office Supplies,Supplies,Supplies Elite 127,409.62,1,0.25,88.14
3277,ORD-2021-93487,2021-04-11,2021-04-17,Same Day,CUS-39741,Customer 177,Home Office,United States,TEN-City-2,Tennessee,96977,South,FUR-BOO-4104,Furniture,Bookcases,Bookcases Elite 467,2386.95,2,0.4,-209.5
3278,ORD-2021-30599,2021-04-11,2021-04-18,First Class,CUS-43313,Customer 25,Corporate,United States,OHI-City-4,Ohio,89043,Central,FUR-BOO-3289,Furniture,Bookcases,Bookcases Pro 122,6102.22,5,0.15,821.79
3279,ORD-2021-79474,2021-04-11,2021-04-18,Standard Class,CUS-32945,Customer 565,Home Office,United States,ILL-City-2,Illinois,19594,Central,OFF-ENV-8780,Office Supplies,Envelopes,Envelopes Pro 786,428.35,15,0.25,105.74
3280,ORD-2021-23134,2021-04-11,2021-04-18,Second Class,CUS-58454,Customer 59,Home Office,United States,TEX-City-1,Texas,78669,Central,TEC-COP-6743,Technology,Copiers,Copiers Pro 983,21450.99,14,0.3,549.15
3281,ORD-2021-81321,2021-04-12,2021-04-14,Standard Class,CUS-30554,Customer 487,Consumer,United States,PEN-City-2,Pennsylvania,93854,East,TEC-ACC-5955,Technology,Accessories,Accessories Premium 882,3545.72,14,0.0,1145.66
3282,ORD-2021-97286,2021-04-12,2021-04-19,First Class,CUS-39116,Customer 86,Corporate,United States,NEV-City-3,Nevada,11190,West,FUR-TAB-6056,Furniture,Tables,Tables Standard 626,10610.57,12,0.05,2375.32
3283,ORD-2021-44807,2021-04-12,2021-04-16,Standard Class,CUS-52093,Customer 700,Consumer,United States,PEN-City-5,Pennsylvania,68763,East,FUR-BOO-6348,Furniture,Bookcases,Bookcases Premium 515,4106.88,11,0.05,320.99
3284,ORD-2021-50598,2021-04-12,2021-04-15,Second Class,CUS-84781,Customer 728,Home Office,United States,FLO-City-2,Florida,11340,South,FUR-CHA-5230,Furniture,Chairs,Chairs Premium 796,14856.07,15,0.1,1654.68
3285,ORD-2021-15632,2021-04-13,2021-04-16,Second Class,CUS-42506,Customer 958,Home Office,United States,CAL-City-1,California,14875,West,FUR-CHA-2397,Furniture,Chairs,Chairs Basic 320,980.52,4,0.1,55.59
3286,ORD-2021-72608,2021-04-13,2021-04-20,First Class,CUS-58436,Customer 782,Consumer,United States,PEN-City-5,Pennsylvania,18850,East,FUR-CHA-3193,Furniture,Chairs,Chairs Pro 549,1337.57,3,0.0,226.01
3287,ORD-2021-14674,2021-04-13,2021-04-15,First Class,CUS-52658,Customer 998,Consumer,United States,ORE-City-1,Oregon,25665,West,FUR-FUR-4071,Furniture,Furnishings,Furnishings Premium 235,17574.2,14,0.1,1874.81
3288,ORD-2021-71569,2021-04-13,2021-04-14,First Class,CUS-18430,Customer 760,Home Office,United States,CON-City-1,Connecticut,89756,East,TEC-PHO-1727,Technology,Phones,Phones Premium 429,10085.22,6,0.3,81.22
3289,ORD-2021-72038,2021-04-13,2021-04-15,Second Class,CUS-15406,Customer 47,Home Office,United States,NEV-City-5,Nevada,29766,West,FUR-BOO-7913,Furniture,Bookcases,Bookcases Standard 358,13121.48,13,0.0,3019.02
3290,ORD-2021-53052,2021-04-13,2021-04-20,First Class,CUS-81930,Customer 204,Consumer,United States,MAS-City-2,Massachusetts,22268,East,TEC-ACC-2155,Technology,Accessories,Accessories Premium 829,8850.95,9,0.2,1431.45
3291,ORD-2021-12953,2021-04-14,2021-04-16,Standard Class,CUS-55059,Customer 329,Corporate,United States,TEX-City-5,Texas,41041,Central,FUR-TAB-7968,Furniture,Tables,Tables Basic 504,5909.38,5,0.2,590.84
3292,ORD-2021-91092,2021-04-14,2021-04-18,Second Class,CUS-78363,Customer 430,Home Office,United States,ORE-City-2,Oregon,38986,West,TEC-COP-8475,Technology,Copiers,Copiers Elite 418,1093.69,3,0.15,267.67
3293,ORD-2021-37745,2021-04-14,2021-04-20,Second Class,CUS-66186,Customer 660,Home Office,United States,MIC-City-2,Michigan,52284,Central,TEC-ACC-6489,Technology,Accessories,Accessories Elite 816,3173.45,3,0.0,823.89
3294,ORD-2021-50920,2021-04-14,2021-04-21,Second Class,CUS-37097,Customer 703,Consumer,United States,OHI-City-5,Ohio,71813,Central,FUR-FUR-1225,Furniture,Furnishings,Furnishings Standard 561,7964.11,13,0.25,170.82
